	0	Library Name	Location Name	Classification Code	Circ Desk Code	Loan Date	 DESCRIPTOR_IDOF(Loan Date)	Loans	Renewals	Returns
0	0	Mugar	boss-Stacks	B	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	10	0	5
1	0	Mugar	boss-Stacks	BF	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
2	0	Mugar	boss-Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	1
3	0	Mugar	boss-Stacks	BP	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
4	0	Mugar	boss-Stacks	BX	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
5	0	Mugar	boss-Stacks	CB	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	0
6	0	Mugar	boss-Stacks	DA	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	1	0
7	0	Mugar	boss-Stacks	DG	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
8	0	Mugar	boss-Stacks	DP	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
9	0	Mugar	boss-Stacks	DR	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
10	0	Mugar	boss-Stacks	DS	SC	2019-01-11	2019-01-11	2	0	0
11	0	Mugar	boss-Stacks	E	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	0
12	0	Mugar	boss-Stacks	F	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
13	0	Mugar	boss-Stacks	G	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
14	0	Mugar	boss-Stacks	GN	RES_DESK	2019-01-11	2019-01-11	2	0	1
15	0	Mugar	boss-Stacks	GT	RES_DESK	2019-01-11	2019-01-11	1	0	0
16	0	Mugar	boss-Stacks	HC	SC	2019-01-11	2019-01-11	1	0	0
17	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	HE	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	3	3	0
18	0	Mugar	boss-Stacks	HM	RES_DESK	2019-01-11	2019-01-11	1	0	0
19	0	Mugar	boss-Stacks	JC	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	1
20	0	Mugar	boss-Stacks	JF	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	1	0
21	0	Mugar	boss-Stacks	JV	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	3	0	0
22	0	Mugar	boss-Stacks	N	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	3	0	0
23	0	Mugar	Folio	N	RES_DESK	2019-01-11	2019-01-11	1	0	0
24	0	Mugar	boss-Stacks	N	RES_DESK	2019-01-11	2019-01-11	1	0	0
25	0	Mugar	boss-Stacks	NA	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	0
26	0	Mugar	boss-Stacks	NB	RES_DESK	2019-01-11	2019-01-11	1	0	0
27	0	Mugar	boss-Stacks	ND	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
28	0	Mugar	boss-Stacks	P	RES_DESK	2019-01-11	2019-01-11	1	0	0
29	0	Mugar	boss-Stacks	PA	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	3	0	1
30	0	Mugar	boss-Stacks	PA	RES_DESK	2019-01-11	2019-01-11	1	0	0
31	0	Mugar	boss-Stacks	PL	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
32	0	Mugar	boss-Stacks	PN	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	2
33	0	Mugar	boss-Stacks	PN	RES_DESK	2019-01-11	2019-01-11	1	0	0
34	0	Mugar	boss-Stacks	PR	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
35	0	Mugar	boss-Stacks	PS	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	17	16	0
36	0	Mugar	boss-Stacks	PT	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
37	0	Mugar	boss-Stacks	RC	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
38	0	Mugar	boss-Stacks	TR	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	3	0	0
39	0	Mugar	Krasker Film Collection	Unknown	Krasker	2019-01-11	2019-01-11	8	0	5
40	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	Unknown	RES_DESK	2019-01-11	2019-01-11	2	0	0
41	0	Mugar	boss-Stacks	AM	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	2	0	0
42	0	Mugar	boss-Stacks	DA	SC	2019-01-12	2019-01-12	5	0	1
43	0	Mugar	boss-Stacks	E	SC	2019-01-12	2019-01-12	1	0	0
44	0	Mugar	mrr-Reserves	HV	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	1	0	1
45	0	Mugar	boss-Stacks	JA	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	1	0	0
46	0	Mugar	boss-Stacks	JN	SC	2019-01-12	2019-01-12	1	0	0
47	0	Mugar	boss-Stacks	PG	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	2	0	0
48	0	Mugar	boss-Stacks	PL	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	1	1	0
49	0	Mugar	boss-Stacks	PR	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	1	1	0
50	0	Mugar	boss-Stacks	PS	SC	2019-01-12	2019-01-12	1	0	0
51	0	Mugar	mrr-Reserves	Unknown	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	1	0	1
52	0	Mugar	mrr-Reserves	Unknown	MUGRES	2019-01-12	2019-01-12	1	0	1
53	0	Mugar	boss-Stacks	B	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	0
54	0	Mugar	boss-Stacks	BF	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	1	0
55	0	Mugar	boss-Stacks	BM	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	0
56	0	Mugar	boss-Stacks	BP	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	2	0	0
57	0	Mugar	boss-Stacks	BV	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	0
58	0	Mugar	boss-Stacks	DG	SC	2019-01-13	2019-01-13	1	0	1
59	0	Mugar	boss-Stacks	GV	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	1	0
60	0	Mugar	boss-Stacks	HV	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	1	0
61	0	Mugar	boss-Stacks	JA	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	1	0
62	0	Mugar	boss-Stacks	LB	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	0
63	0	Mugar	boss-Stacks	ND	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	0
64	0	Mugar	boss-Stacks	NE	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	2	0	0
65	0	Mugar	boss-Stacks	PQ	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	2	2	0
66	0	Mugar	boss-Stacks	PR	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	5	0	5
67	0	Mugar	mrr-Reserves	RC	MUGRES	2019-01-13	2019-01-13	1	0	1
68	0	Mugar	MugRooms	Unknown	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	1
69	0	Mugar	mrr-Reserves	AM	MUGRES	2019-01-14	2019-01-14	1	0	1
70	0	Mugar	boss-Stacks	B	SC	2019-01-14	2019-01-14	3	3	0
71	0	Mugar	boss-Stacks	BF	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	3	0	0
72	0	Mugar	boss-Stacks	BF	SC	2019-01-14	2019-01-14	1	1	0
73	0	Mugar	boss-Stacks	BL	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
74	0	Mugar	boss-Stacks	BL	SC	2019-01-14	2019-01-14	1	0	0
75	0	Mugar	boss-Stacks	BP	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
76	0	Mugar	boss-Stacks	BR	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	0
77	0	Mugar	boss-Stacks	DF	RES_DESK	2019-01-14	2019-01-14	1	0	0
78	0	Mugar	boss-Stacks	DG	RES_DESK	2019-01-14	2019-01-14	1	0	0
79	0	Mugar	boss-Stacks	DS	RES_DESK	2019-01-14	2019-01-14	1	0	0
80	0	Mugar	boss-Stacks	E	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
81	0	Mugar	boss-Stacks	E	SC	2019-01-14	2019-01-14	2	1	0
82	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	HD	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
83	0	Mugar	boss-Stacks	HM	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
84	0	Mugar	boss-Stacks	HN	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
85	0	Mugar	boss-Stacks	HQ	SC	2019-01-14	2019-01-14	1	1	0
86	0	Mugar	boss-Stacks	HV	RES_DESK	2019-01-14	2019-01-14	1	0	0
87	0	Mugar	boss-Stacks	HX	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	6	2	3
88	0	Mugar	boss-Stacks	JA	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	1
89	0	Mugar	boss-Stacks	LC	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	4	0	0
90	0	Mugar	boss-Stacks	N	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	8	0	1
91	0	Mugar	mrr-Reserves	N	MUGRES	2019-01-14	2019-01-14	1	0	1
92	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	NA	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
93	0	Mugar	boss-Stacks	NA	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	0
94	0	Mugar	boss-Stacks	NB	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	3	0	0
95	0	Mugar	boss-Stacks	ND	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
96	0	Mugar	Folio	ND	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	3	0	0
97	0	Mugar	Folio	NE	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
98	0	Mugar	boss-Stacks	P	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	0
99	0	Mugar	boss-Stacks	PA	SC	2019-01-14	2019-01-14	2	0	0
100	0	Mugar	boss-Stacks	PG	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
101	0	Mugar	boss-Stacks	PR	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	8	0	2
102	0	Mugar	boss-Stacks	PR	RES_DESK	2019-01-14	2019-01-14	1	0	0
103	0	Mugar	boss-Stacks	PR	SC	2019-01-14	2019-01-14	1	0	0
104	0	Mugar	boss-Stacks	PS	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	5	0	0
105	0	Mugar	boss-Stacks	PS	SC	2019-01-14	2019-01-14	2	2	0
106	0	Mugar	mrr-Reserves	RC	MUGRES	2019-01-14	2019-01-14	1	0	1
107	0	Mugar	boss-Stacks	SB	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	1	0
108	0	Mugar	boss-Stacks	TR	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	1
109	0	Mugar	Krasker Film Collection	Unknown	Krasker	2019-01-14	2019-01-14	16	0	0
110	0	Mugar	mrr-Reserves	Unknown	MUGRES	2019-01-14	2019-01-14	5	0	5
111	0	Mugar	Folio	Z	RES_DESK	2019-01-14	2019-01-14	1	0	0
112	0	Mugar	boss-Stacks	B	RES_DESK	2019-01-15	2019-01-15	1	0	0
113	0	Mugar	boss-Stacks	BF	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	0
114	0	Mugar	boss-Stacks	BF	SC	2019-01-15	2019-01-15	5	0	0
115	0	Mugar	boss-Stacks	BL	RES_DESK	2019-01-15	2019-01-15	1	0	0
116	0	Mugar	boss-Stacks	BS	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	1	0
117	0	Mugar	boss-Stacks	CN	RES_DESK	2019-01-15	2019-01-15	1	0	0
118	0	Mugar	boss-Stacks	DA	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
119	0	Mugar	boss-Stacks	DC	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
120	0	Mugar	boss-Stacks	DK	RES_DESK	2019-01-15	2019-01-15	1	0	0
121	0	Mugar	boss-Stacks	F	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	3	0	0
122	0	Mugar	boss-Stacks	GN	SC	2019-01-15	2019-01-15	1	1	0
123	0	Mugar	boss-Stacks	GT	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	3	0	0
124	0	Mugar	boss-Stacks	H	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
125	0	Mugar	boss-Stacks	HB	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
126	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	HD	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
127	0	Mugar	boss-Stacks	HM	RES_DESK	2019-01-15	2019-01-15	1	0	0
128	0	Mugar	boss-Stacks	HN	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	0
129	0	Mugar	boss-Stacks	HV	RES_DESK	2019-01-15	2019-01-15	1	0	0
130	0	Mugar	boss-Stacks	HX	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
131	0	Mugar	boss-Stacks	JC	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
132	0	Mugar	boss-Stacks	JC	RES_DESK	2019-01-15	2019-01-15	1	0	0
133	0	Mugar	boss-Stacks	JK	RES_DESK	2019-01-15	2019-01-15	1	0	0
134	0	Mugar	boss-Stacks	JQ	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
135	0	Mugar	boss-Stacks	LB	RES_DESK	2019-01-15	2019-01-15	2	0	0
136	0	Mugar	boss-Stacks	N	RES_DESK	2019-01-15	2019-01-15	2	0	0
137	0	Mugar	Folio	N	RES_DESK	2019-01-15	2019-01-15	1	0	0
138	0	Mugar	boss-Stacks	ND	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
139	0	Mugar	boss-Stacks	PA	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	1
140	0	Mugar	boss-Stacks	PG	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	4	0	0
141	0	Mugar	boss-Stacks	PJ	RES_DESK	2019-01-15	2019-01-15	1	0	0
142	0	Mugar	boss-Stacks	PN	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	1
143	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	PN	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	0
144	0	Mugar	boss-Stacks	PQ	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	0
145	0	Mugar	boss-Stacks	PQ	RES_DESK	2019-01-15	2019-01-15	1	0	0
146	0	Mugar	boss-Stacks	PR	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	8	0	2
147	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	PR	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
148	0	Mugar	boss-Stacks	PR	RES_DESK	2019-01-15	2019-01-15	1	0	0
149	0	Mugar	boss-Stacks	PS	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	0
150	0	Mugar	boss-Stacks	PS	RES_DESK	2019-01-15	2019-01-15	1	0	0
151	0	Mugar	boss-Stacks	QA	RES_DESK	2019-01-15	2019-01-15	1	0	0
152	0	Mugar	boss-Stacks	SK	RES_DESK	2019-01-15	2019-01-15	1	0	0
153	0	Mugar	boss-Stacks	T	SC	2019-01-15	2019-01-15	1	0	1
154	0	Mugar	Krasker Film Collection	Unknown	Krasker	2019-01-15	2019-01-15	1	0	0
155	0	Mugar	mrr-Reserves	Unknown	MUGRES	2019-01-15	2019-01-15	1	0	1
156	0	Mugar	boss-Stacks	Z	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
157	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	Z	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	5	0	0
158	0	Mugar	boss-Stacks	B	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
159	0	Mugar	boss-Stacks	B	SC	2019-01-16	2019-01-16	6	5	0
160	0	Mugar	boss-Stacks	BD	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	1	0
161	0	Mugar	boss-Stacks	CC	RES_DESK	2019-01-16	2019-01-16	1	0	0
162	0	Mugar	boss-Stacks	D	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	0
163	0	Mugar	boss-Stacks	DA	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	0
164	0	Mugar	boss-Stacks	DK	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
165	0	Mugar	boss-Stacks	DS	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	3	1	0
166	0	Mugar	boss-Stacks	DS	SC	2019-01-16	2019-01-16	1	1	0
167	0	Mugar	boss-Stacks	E	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	5	0	0
168	0	Mugar	boss-Stacks	E	RES_DESK	2019-01-16	2019-01-16	1	0	0
169	0	Mugar	boss-Stacks	F	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
170	0	Mugar	boss-Stacks	F	RES_DESK	2019-01-16	2019-01-16	1	0	0
171	0	Mugar	boss-Stacks	GT	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
172	0	Mugar	boss-Stacks	H	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
173	0	Mugar	boss-Stacks	HC	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
174	0	Mugar	boss-Stacks	HD	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
175	0	Mugar	Off-site Storage: sign in and request to pick up only at Mugar, Science, or Pardee Library	HD	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
176	0	Mugar	boss-Stacks	HM	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	3	0	0
177	0	Mugar	boss-Stacks	HQ	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	0
178	0	Mugar	boss-Stacks	HQ	RES_DESK	2019-01-16	2019-01-16	1	0	0
179	0	Mugar	boss-Stacks	HT	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	1
180	0	Mugar	boss-Stacks	HT	RES_DESK	2019-01-16	2019-01-16	1	0	0
181	0	Mugar	boss-Stacks	HV	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	5	0	0
182	0	Mugar	boss-Stacks	HV	RES_DESK	2019-01-16	2019-01-16	1	0	0
